episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
11970.770000000037,-20601.900000000005,-5740.304999999964,839.75,4,1,4000,False,4,1,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-29-03,1612841343,38.123719692230225,38.123719692230225,2720445,vll-davidfan,192.168.88.226,38.123719692230225,0,1,dc4c3_00000,"[-15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005]","[786, 899, 899, 775]",0.4069619225251976,0.0789901430205803,0.8517535023020674,0.02788484349783526,5521.881,724.391,32597.033,122.711,1.343,4000,4000,10.21636363636364,74.1981818181818,0.0,0.2,8e-06,0.4750682218000293,-0.013842041546013206,0.9881958533078432,0.007615449,0.0060069185274187475,0.6389052178710699,0.01
13566.850000000053,-20601.900000000005,-2169.487777777753,872.6666666666666,5,1,8000,False,9,2,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-29-42,1612841382,38.06936526298523,76.19308495521545,2720445,vll-davidfan,192.168.88.226,76.19308495521545,0,2,dc4c3_00000,"[-9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005]","[899, 899, 899, 899, 899, 786, 899, 899, 775]",0.4093249169114408,0.07959979432717615,0.8549146950191535,0.027976986680008475,5561.833,719.187,32529.787,122.964,1.33,8000,8000,11.322222222222221,74.30185185185188,0.0,0.2,8e-06,0.44670985999982804,-0.03551090566907078,0.9724988229572773,0.021597777,0.01025627282797359,0.6079902499914169,0.01
27522.990000000067,-20601.900000000005,4364.436153846169,880.7692307692307,4,1,12000,False,13,3,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-30-19,1612841419,37.60012221336365,113.7932071685791,2720445,vll-davidfan,192.168.88.226,113.7932071685791,0,3,dc4c3_00000,"[17465.38999999988, 16101.789999999939, 15172.890000000098, 27522.990000000067, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005, -9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053]","[899, 899, 899, 899, 786, 899, 899, 775, 899, 899, 899, 899, 899]",0.40612488812760456,0.07966229944570916,0.8559306569783954,0.027934269361562868,5511.834,725.711,32414.366,123.402,1.282,12000,12000,12.212962962962964,74.32037037037038,0.0,0.2,8e-06,0.451309516094625,-0.02967371020349674,0.9697740245610476,0.026554465,0.009502954242634587,0.5804370986297727,0.01
27794.85000000001,-20601.900000000005,7229.767777777789,885.8333333333334,5,1,16000,False,18,4,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-30-56,1612841456,37.093650341033936,150.88685750961304,2720445,vll-davidfan,192.168.88.226,150.88685750961304,0,4,dc4c3_00000,"[17769.82999999996, 21338.53000000003, 8591.529999999995, -2096.59, 27794.85000000001, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005, -9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053, 17465.38999999988, 16101.789999999939, 15172.890000000098, 27522.990000000067]","[899, 899, 899, 899, 899, 786, 899, 899, 775, 899, 899, 899, 899, 899, 899, 899, 899, 899]",0.40413826822024673,0.07972455116876961,0.8577146404572535,0.027900258558872165,5527.661,723.633,32189.268,124.265,1.275,16000,16000,10.188679245283017,74.30000000000003,0.0,0.2,8e-06,0.43899386655539274,-0.028434826526790857,0.9424054566770792,0.052634533,0.008862896604114212,0.5546619584783912,0.01
37480.44999999995,-20601.900000000005,11193.421818181838,888.2272727272727,4,1,20000,False,22,5,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-31-33,1612841493,37.05481004714966,187.9416675567627,2720445,vll-davidfan,192.168.88.226,187.9416675567627,0,5,dc4c3_00000,"[14640.850000000119, 29699.130000000016, 34299.030000000144, 37480.44999999995, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005, -9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053, 17465.38999999988, 16101.789999999939, 15172.890000000098, 27522.990000000067, 17769.82999999996, 21338.53000000003, 8591.529999999995, -2096.59, 27794.85000000001]","[899, 899, 899, 899, 786, 899, 899, 775, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899]",0.40182918881085444,0.07970893885663465,0.8573947714080913,0.027862164764649703,5469.306,731.354,32114.235,124.555,1.28,20000,20000,10.415094339622645,74.30000000000003,0.0,0.2,8e-06,0.436671759467572,-0.026172321842750534,0.9341763276606798,0.05535768,0.006017558662279043,0.5447595585137606,0.01
41816.60999999997,-20601.900000000005,15392.962307692322,889.8846153846154,4,1,24000,False,26,6,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-32-10,1612841530,36.825467109680176,224.76713466644287,2720445,vll-davidfan,192.168.88.226,224.76713466644287,0,6,dc4c3_00000,"[38973.53000000001, 41816.60999999997, 34878.36999999994, 38293.22999999998, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005, -9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053, 17465.38999999988, 16101.789999999939, 15172.890000000098, 27522.990000000067, 17769.82999999996, 21338.53000000003, 8591.529999999995, -2096.59, 27794.85000000001, 14640.850000000119, 29699.130000000016, 34299.030000000144, 37480.44999999995]","[899, 899, 899, 899, 786, 899, 899, 775, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899]",0.399551215647798,0.07969522909184319,0.8573732812567305,0.027831515191740437,5456.375,733.087,32000.037,125.0,1.284,24000,24000,10.317307692307692,74.30000000000001,0.0,0.2,8e-06,0.4174949093721807,-0.03961571436957456,0.9224070366472006,0.06595111,0.006735748393111862,0.5440047746524215,0.01
54406.23000000001,-20601.900000000005,18923.350645161296,891.3548387096774,5,1,28000,False,31,7,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-32-47,1612841567,36.948933124542236,261.7160677909851,2720445,vll-davidfan,192.168.88.226,261.7160677909851,0,7,dc4c3_00000,"[16085.729999999992, 22270.689999999984, 41163.70999999983, 52480.48999999999, 54406.23000000001, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005, -9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053, 17465.38999999988, 16101.789999999939, 15172.890000000098, 27522.990000000067, 17769.82999999996, 21338.53000000003, 8591.529999999995, -2096.59, 27794.85000000001, 14640.850000000119, 29699.130000000016, 34299.030000000144, 37480.44999999995, 38973.53000000001, 41816.60999999997, 34878.36999999994, 38293.22999999998]","[899, 899, 899, 899, 899, 786, 899, 899, 775, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899]",0.3970269952899463,0.07971985595262761,0.8578421110639645,0.02780969005817622,5456.388,733.086,31926.844,125.286,1.276,28000,28000,10.20188679245283,74.30000000000003,0.0,0.2,8e-06,0.3960440750233829,-0.04858503973810002,0.8969846237450838,0.0857995,0.006123744125943631,0.5087950453162193,0.01
78084.36999999998,-20601.900000000005,23506.458,892.2285714285714,4,1,32000,False,35,8,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-33-24,1612841604,36.73045778274536,298.44652557373047,2720445,vll-davidfan,192.168.88.226,298.44652557373047,0,8,dc4c3_00000,"[42400.70999999986, 49210.17, 78084.36999999998, 66406.90999999993, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005, -9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053, 17465.38999999988, 16101.789999999939, 15172.890000000098, 27522.990000000067, 17769.82999999996, 21338.53000000003, 8591.529999999995, -2096.59, 27794.85000000001, 14640.850000000119, 29699.130000000016, 34299.030000000144, 37480.44999999995, 38973.53000000001, 41816.60999999997, 34878.36999999994, 38293.22999999998, 16085.729999999992, 22270.689999999984, 41163.70999999983, 52480.48999999999, 54406.23000000001]","[899, 899, 899, 899, 786, 899, 899, 775, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899]",0.39571057800314774,0.07973564446417586,0.8579508510777148,0.027799010892915286,5456.298,733.098,31844.694,125.61,1.313,32000,32000,10.466037735849055,74.35283018867923,0.0,0.2,8e-06,0.4017455279827118,-0.03695005910412874,0.8851546663790941,0.08958658,0.006095527918660082,0.5100841308012605,0.01
92422.71000000004,-20601.900000000005,30024.8005,893.075,5,1,36000,False,40,9,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-34-01,1612841641,36.71700739860535,335.1635329723358,2720445,vll-davidfan,192.168.88.226,335.1635329723358,0,9,dc4c3_00000,"[61068.06999999982, 92141.57000000008, 73367.15000000007, 59266.48999999995, 92422.71000000004, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005, -9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053, 17465.38999999988, 16101.789999999939, 15172.890000000098, 27522.990000000067, 17769.82999999996, 21338.53000000003, 8591.529999999995, -2096.59, 27794.85000000001, 14640.850000000119, 29699.130000000016, 34299.030000000144, 37480.44999999995, 38973.53000000001, 41816.60999999997, 34878.36999999994, 38293.22999999998, 16085.729999999992, 22270.689999999984, 41163.70999999983, 52480.48999999999, 54406.23000000001, 42400.70999999986, 49210.17, 78084.36999999998, 66406.90999999993]","[899, 899, 899, 899, 899, 786, 899, 899, 775, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899]",0.3945921839584635,0.07977467067512384,0.8579914537763731,0.027791711438566773,5459.738,732.636,31775.795,125.882,1.31,36000,36000,10.182692307692308,74.32500000000003,0.0,0.2,8e-06,0.383880655746907,-0.042350694828201085,0.8600400239229202,0.10499288,0.005575388058787212,0.49037524219602346,0.01
102807.54999999997,-20601.900000000005,35368.696818181816,893.6136363636364,4,1,40000,True,44,10,fcdcfb7ee7f64864b71c17cac7c94dc7,2021-02-09_11-34-37,1612841677,36.46168112754822,371.62521409988403,2720445,vll-davidfan,192.168.88.226,371.62521409988403,0,10,dc4c3_00000,"[102807.54999999997, 92547.87000000013, 93868.50999999982, 66006.70999999998, -15722.71999999999, 11970.770000000037, 1392.6300000001029, -20601.900000000005, -9846.130000000052, 11508.05000000005, -3882.3899999999885, -7910.549999999985, 13566.850000000053, 17465.38999999988, 16101.789999999939, 15172.890000000098, 27522.990000000067, 17769.82999999996, 21338.53000000003, 8591.529999999995, -2096.59, 27794.85000000001, 14640.850000000119, 29699.130000000016, 34299.030000000144, 37480.44999999995, 38973.53000000001, 41816.60999999997, 34878.36999999994, 38293.22999999998, 16085.729999999992, 22270.689999999984, 41163.70999999983, 52480.48999999999, 54406.23000000001, 42400.70999999986, 49210.17, 78084.36999999998, 66406.90999999993, 61068.06999999982, 92141.57000000008, 73367.15000000007, 59266.48999999995, 92422.71000000004]","[899, 899, 899, 899, 786, 899, 899, 775, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899]",0.3936985939234946,0.07979666239060175,0.8578988596586111,0.02778535231024427,5445.891,734.499,31711.794,126.136,1.307,40000,40000,10.209615384615386,74.30000000000001,0.0,0.2,8e-06,0.38036601385101676,-0.04876508598681539,0.8651506993919611,0.09920785,0.006968196837988216,0.48378899320960045,0.01
